,0,1,2,3,4,5
0,3.1794845779220777,0.20275663064833005,3.8988095238095237,1.1997316919191918,0.8995404411764706,0.6950819672131148
1,2.927599676724138,0.21795512354651161,4.181211890243903,1.8009072580645162,1.0432827572347267,0.6485430743243243
2,3.8742469879518073,0.21186183144246354,4.392630912162162,1.7467306385869565,1.2122246168582376,0.6648228406326034
3,4.103681144067797,0.19939485143442623,4.567418981481482,1.2953040081521738,1.2829122340425532,0.6662285825545171
4,4.2236328125,0.6630434782608695,4.993489583333333,0.748080204778157,0.8836771245059288,0.335754537470726
5,6.404923349056604,0.5197105788423154,7.545659722222222,0.9581473214285714,1.062154549319728,0.305364493067591
6,3.671208079268293,0.898515365448505,6.413611778846154,1.7877531424581006,1.2611202116935485,0.3943223596256685
7,4.932518115942029,1.1537018369175627,10.592371323529411,2.0088541666666666,1.41465625,0.3396460843373494
8,2.8639407467532467,0.48611828512396693,4.234644396551724,0.894927978515625,1.140513392857143,0.4293389107611549
9,3.114040798611111,0.6680566720257235,4.202130681818182,1.3714285714285714,1.113441780821918,0.3495723238482385
10,3.5343105670103094,0.22472259963768115,5.985169491525424,1.8781508977900552,3.576450892857143,0.7669235924932976
11,3.513110632183908,0.2617932967557252,4.767317708333334,2.185251798561151,3.719837816455696,0.6143931045340051
12,2.937638274336283,0.2810217998281787,4.385451858108108,2.1349774096385543,2.781610576923077,0.6320382882882883
13,3.348731884057971,0.22767038508557458,5.26953125,2.1901785714285715,3.9759521484375,0.6755839646464646
14,3.5036764705882355,0.21499922263681592,8.646484375,2.0901747881355934,5.288213315217392,0.7566447953736655
15,2.707865168539326,0.23369102626459143,2.2643995098039214,1.0816761363636365,1.0505776066350712,0.626233552631579
16,3.1492406542056073,0.24604257641921398,2.803490423387097,1.1061503775167785,1.068652982026144,0.5651459168336673
17,2.8796600877192984,0.1965832078313253,3.4327799479166665,1.1777047821969697,1.0675087108013936,0.7468994778067886
18,4.095145089285714,0.3569967656012177,4.224109738372093,0.7690770348837209,1.1748737373737375,0.4237086776859504
19,3.048494664634146,0.22421875,5.140625,1.286402027027027,1.1883456829896908,0.6379633280757098
20,2.782608695652174,0.24214181286549707,2.7532762096774195,1.2629533678756477,1.0239833515283843,0.6323720326409495
21,2.25552398989899,0.8094003036437247,4.985625,2.163499436936937,1.6561964897260273,0.476230694980695
22,2.4974741541353382,0.45844479571984437,3.576923076923077,1.4053230932203389,1.416798523206751,0.47213074551569506
23,2.5779246794871793,1.0879574619771863,3.5456646126760565,1.623268363402062,1.642628205128205,0.4483862704918033
24,2.2612591911764706,0.415448264781491,3.0320723684210527,1.5950863486842106,2.0473232581967213,0.49970425867507884
25,2.211821933962264,0.7083333333333334,5.561079545454546,1.227622487437186,1.417539739884393,0.40251659292035397
26,4.021065848214286,0.40318553268765134,1.6730853873239437,0.4704044117647059,0.9398271276595744,0.5194196428571428
27,3.1193892045454548,0.3249952936746988,1.797488547120419,0.5397470238095238,0.9202074195906432,0.7391651459854015
28,4.075320512820513,0.25876061893203883,2.949113175675676,0.7477363782051282,1.1592092803030303,0.6728041565533981
29,3.3177787162162162,0.20487280997304583,2.0288194444444443,0.7204203786191536,1.527209051724138,0.9641725352112676
30,3.1704905063291138,0.3929705135440181,2.470281862745098,0.5612432975871313,0.783134833916084,0.5042191537467701
31,2.553977272727273,0.21754110251450676,2.1802884615384617,0.7894557466442953,1.0063950421940928,0.8435251798561151
32,5.637834821428571,1.0342793367346939,10.739470108695652,1.0382847850678734,2.49953125,0.35706390675241156
33,3.5812001329787235,0.4267093306737589,4.075,0.5380150139664804,1.5430913677130045,0.4063449435763889
34,5.244791666666667,1.2397439427312775,11.479631696428571,1.0878271660649819,2.8986430921052633,0.35195623342175064
35,2.6565020161290325,0.43803174083769636,3.0434611344537816,0.5333528297682709,2.296583850931677,0.4617475834797891
36,5.28515625,0.7269386574074074,6.0923828125,0.5659888698630137,3.107253086419753,0.38299753289473687
37,2.7188368055555556,0.3402508314855876,2.8090765449438204,0.5512288411458334,2.2654891304347826,0.5785033831908832
38,3.570572916666667,0.5347754178272981,3.7945188492063493,0.9627757352941176,0.8311537590579711,0.3720653553299492
39,4.0524961890243905,0.4866180419921875,3.7267361111111112,0.9131382042253521,1.0026758409785932,0.38659952872531417
40,4.222831156716418,0.3458255981848185,3.6568714488636362,0.6605406178489702,0.9495135613207547,0.421875
41,4.821157094594595,0.4578644012237762,3.293219610091743,0.6861290961945031,0.8980889107611548,0.3849498820754717
42,4.323640046296297,0.5660133136094675,3.6145833333333335,1.1813038793103448,0.9222485059760956,0.3796041666666667
43,4.417679398148148,0.6615522540983606,4.184719279661017,1.064548611111111,0.9621370570866141,0.393798828125
44,4.290651483050848,0.14332444105691056,3.348505434782609,1.3387307960893855,1.4443824404761905,0.9105657762096774
45,4.82451026119403,0.16869823042168675,4.4825,1.2268219557195572,1.1693162020905923,0.8013479598445595
46,5.903799019607843,0.19563850596125187,4.461145833333333,1.007657797029703,0.9497836538461538,0.7315304487179487
47,4.406947544642857,0.19192394578313254,4.099272629310345,1.2607421875,0.9952799479166666,0.714502427184466
48,4.652922453703703,0.17893047480620156,5.462565104166667,1.369777279005525,1.1684686018957346,0.7289624183006536
49,3.835811491935484,0.2772147700471698,8.597377232142858,1.6005527210884354,5.977678571428571,0.5061546148255814
50,4.010416666666667,0.2970016891891892,9.24978885135135,1.2822340171755726,3.4402846534653464,0.5352746212121212
51,3.7634447674418605,0.28387371013133206,7.5403053977272725,1.2419039818548387,2.6089443897637796,0.545045045045045
52,3.657605229591837,0.27798368174061433,9.7109375,1.6508246527777777,5.385602678571429,0.620023544520548
53,4.472576530612245,0.24606523722627738,9.523148148148149,1.6450591216216217,3.217068829113924,0.6347402597402597
54,4.508413461538462,0.3650185309973046,8.321707589285714,1.2006516959798994,4.377734375,0.5370078363914373
55,5.4172952586206895,0.36275584795321636,6.349808673469388,1.1732053894927537,2.19624606918239,0.5123030181623932
56,6.185878537735849,0.17172060276679843,8.658100328947368,2.252170138888889,2.6120411706349205,0.8529955621301775
57,4.4075797872340425,0.26019813519813517,6.985595703125,1.307914402173913,2.061795594262295,0.5758119335347432
58,5.195693597560975,0.1608087814645309,5.507313829787234,1.5952919407894737,2.3898365825688073,0.7732270622895623
59,5.00048828125,0.17507853835978837,10.649739583333334,1.7612340328467153,4.426498724489796,0.7887240523465704
60,3.785282258064516,0.18737051104972377,12.646763392857142,2.0333764792899407,5.7109375,0.6988309624697336
61,3.9585556402439024,0.2110981308411215,9.398697916666666,2.4189015858208953,5.542160560344827,0.6532074434673367
62,5.180338541666667,0.17409003831417624,14.428185096153847,2.526508620689655,4.4488893072289155,0.8476356907894737
63,3.892361111111111,0.20117665036674817,7.417279411764706,2.250633445945946,3.3871527777777777,0.6824886924342105
64,3.2109375,0.17420287810383747,7.137668918918919,1.4480377906976745,3.438013980263158,0.8365764405204461
65,6.233141447368421,0.30132850241545894,9.143229166666666,0.9932359307359307,3.044367283950617,0.49798177083333334
66,6.35619212962963,0.1916126179245283,10.033088235294118,1.7608079663212435,7.611458333333333,0.7194740853658537
67,4.3671875,0.17585867117117118,5.256678427419355,1.4560820677570094,3.154513888888889,0.8559365643712575
68,5.804047131147541,0.18757115209471767,8.476199127906977,1.7223528519417475,7.25015943877551,0.79505859375
69,4.429961622807017,0.17095588235294118,7.333482142857143,1.260135135135135,5.040287990196078,0.7480334051724138
70,3.820075757575758,0.28872836048879835,8.48125,0.7924523305084745,2.9228405898876404,0.375412922832981
71,2.87890625,0.32553326372315033,3.3461626838235294,1.4310052710843373,1.3139732142857143,0.5853497257053292
72,4.986168032786885,3.066657110091743,0.0,29.631510416666668,11.462553879310345,1.1157041139240507
73,3.907986111111111,0.5033185840707964,2.924928977272727,1.075309187279152,0.8668560606060606,0.497737556561086
74,8.889973958333334,3.6241861979166665,105.140625,11.896763392857142,4.917912137681159,0.34648164335664333
75,6.578125,1.809375,26.941964285714285,4.8093039772727275,3.177455357142857,0.37479707792207795
76,2.439271907216495,0.47118199035812675,3.1853412828947367,1.0480173938679245,1.630010775862069,0.458203125
77,3.6338315217391304,0.42806574351297405,4.303042763157895,1.1339802046263345,3.8256944444444443,0.4740428841991342
78,4.850497159090909,0.20934156128404668,7.865287162162162,1.5716728855721394,2.6925551470588234,0.6963350785340314
79,3.7038433908045976,0.3287456822107081,5.233558768656716,1.4413427337398375,2.3331473214285716,0.5037604371316307
80,2.910976080246914,0.3878362341772152,4.775540865384615,1.175162438118812,2.5583881578947367,0.48685661764705884
81,4.535606971153846,0.7701448754789272,10.449404761904763,2.8263365963855422,3.4260110294117645,0.29584143968871596
82,8.345366379310345,0.16528164808917198,19.6640625,2.7390273876404496,5.804306402439025,0.9306104957805907
83,8.269435975609756,0.1817405523255814,16.43795955882353,2.4609933035714286,11.13054435483871,0.9178871268656716
84,6.776785714285714,0.1752467105263158,20.893415178571427,2.4068374060150375,5.278893849206349,0.8028178418803419
85,13.249098557692308,0.15990944989106753,14.9384375,2.7127403846153846,7.472573138297872,0.932768485915493
86,10.195652173913043,0.1853532223796034,33.24107142857143,1.7941377737226278,9.484953703703704,0.7708796708185054
87,6.544270833333333,0.18747755028735633,16.599479166666665,2.6231715425531914,5.16015625,0.8638350095785441
88,4.784466911764706,0.2054308920704846,3.6244169776119404,1.4629777070063694,1.2120248067010309,0.8243976622137404
89,3.009449404761905,0.27279897836538464,5.36297123015873,1.6373634708737863,1.3354414682539681,0.5482068607068608
90,4.224066840277778,0.375030637254902,9.685546875,1.1128820711678833,2.678480691056911,0.4514776878914405
91,4.060832162921348,0.22245133196721312,6.256600215517241,1.424730170682731,2.0291275289017343,0.7345971563981043
92,4.58372641509434,0.27774532710280375,11.247869318181818,1.4465755988023952,1.585586939102564,0.5413616071428572
