start_time	end_time	duration	x_pos	y_pos	vdx_pos	vdy_pos
0.41678012709599	0.924745814991184	0.507965687895194	625.8	495	-0.36040609137056	-0.41871921182266
1.13073190103751	1.17472892918158	0.0439970281440765	631.2	375.2	-0.222784810126581	-3.35705521472393
1.18672811856959	1.72269191534724	0.535963796777651	623.7	476.8	-0.4126582278481	-0.865928659286593
1.73869083460886	2.00667273299769	0.267981898388825	671.7	464.4	0.804568527918783	-1.17241379310345
2.30665247002617	2.33665044372901	0.029997973702848	673.8	288.4	0.853535353535352	-5.46699266503668
2.35264936299063	3.17659370729234	0.823944344301708	647.6	412.2	0.192648922686946	-2.45208845208845
3.38257979333866	3.44257574074436	0.0599959474056959	639	323.7	-0.0252844500632111	-4.61519607843137
3.45457493013237	3.74255547765642	0.287980547524057	629.9	425.5	-0.256345177664975	-2.13054187192118
3.77255345135927	4.09453170234337	0.321978250984102	475	399.3	-4.14572864321608	-2.76225490196078
4.12052994628903	4.40051103406586	0.279981087776832	577.3	396.4	-1.58533501896334	-2.84029484029484
4.55450063245371	4.6184963096166	0.0639956771628931	596.6	281.8	-1.09319899244332	-5.60779537149817
4.63249536405783	4.94247442553751	0.30997906147968	590.7	362.2	-1.24494949494949	-3.67156862745098
4.96647280454636	5.62242849601898	0.655955691472627	696.1	366	1.42025316455696	-3.57843137254902
5.84841323120054	5.89241025934462	0.0439970281440765	675	234.6	0.881612090680101	-6.73300970873786
5.90640931378584	5.93240755761508	0.0259982438292354	657.5	292.1	0.441361916771753	-5.35688185140073
5.9444067471195	6.0723981015617	0.127991354442202	661.4	349.4	0.541087231352718	-3.98041615667075
6.08839702082332	6.67435744043905	0.585960419615731	706.9	360.1	1.6958174904943	-3.72760736196319
6.93633974401746	7.03833285463043	0.101993110612966	664	257.2	0.606060606060606	-6.20706455542022
7.05033204401843	7.65229138289578	0.60195933887735	659.4	345.8	0.491139240506329	-4.06854345165239
7.88227584795095	8.1022609884385	0.219985140487552	667	283	0.681818181818182	-5.57177615571776
8.15225761127658	8.82021249225363	0.667954880977049	745	510.4	2.66836086404066	-0.0394574599260178
8.84221100632567	9.27818155731075	0.435970550985076	693.5	447.5	1.35959339263024	-1.59062885326757
9.29418047668878	9.50216642767191	0.207985950983129	744.2	434.3	2.64467005076142	-1.91379310344828
9.52016521187034	9.54016386100557	0.019998649135232	743.6	363.6	2.62278481012658	-3.64171779141104
